type,name,iso_country,municipality,iata_code
small_airport,Aeropuerto Municipal de Nuevo Casas Grandes,MX,Nuevo Casas Grandes,NCG
large_airport,Bachigualato Federal International Airport,MX,Culiacán,CUL
medium_airport,Chetumal International Airport,MX,Chetumal,CTM
medium_airport,Ciudad Obregón International Airport,MX,Ciudad Obregón,CEN
small_airport,San Antonio Copalar Airport,MX,Comitán,CJT
medium_airport,Ingeniero Alberto Acuña Ongay International Airport,MX,Campeche,CPE
large_airport,Abraham González International Airport,MX,Ciudad Juárez,CJS
small_airport,Chichén Itzá International Airport,MX,Tinúm,CZA
large_airport,General Roberto Fierro Villalobos International Airport,MX,Chihuahua,CUU
medium_airport,General Pedro Jose Mendez International Airport,MX,Ciudad Victoria,CVM
medium_airport,Captain Rogelio Castillo National Airport,MX,Celaya,CYW
large_airport,Cozumel International Airport,MX,Cozumel,CZM
small_airport,Ciudad Constitución National Airport,MX,Comondú,CUA
small_airport,Ciudad Mante Los Huastecas National Airport,MX,Ciudad Mante,MMC
medium_airport,General Guadalupe Victoria International Airport,MX,Durango,DGO
medium_airport,Amado Nervo National Airport,MX,Tepic,TPQ
medium_airport,Ensenada International Airport / El Ciprés Air Base,MX,Ensenada,ESE
large_airport,Guadalajara International Airport,MX,Guadalajara,GDL
medium_airport,General José María Yáñez International Airport,MX,Guaymas,GYM
small_airport,Guerrero Negro Airport,MX,San Quintín,GUB
small_airport,Tehuacán National Airport,MX,Tehuacán,TCN
large_airport,General Ignacio L. Pesqueira International Airport,MX,Hermosillo,HMO
medium_airport,Licenciado Miguel de la Madrid International Airport,MX,Colima,CLQ
small_airport,Isla Mujeres National Airport,MX,Isla Mujeres,ISJ
medium_airport,Plan De Guadalupe International Airport,MX,Saltillo,SLW
medium_airport,General Antonio Cárdenas Rodríguez National Airport / Ixtepec Air Base,MX,Ixtepec,IZT
medium_airport,El Lencero Airport,MX,Emiliano Zapata,JAL
small_airport,Jorge Jiménez Cantú National Airport,MX,Atizapán de Zaragoza,AZP
medium_airport,Lázaro Cárdenas Airport,MX,Lázaro Cárdenas,LZC
medium_airport,Valle del Fuerte International Airport,MX,Los Mochis,LMM
large_airport,Guanajuato International Airport,MX,Silao,BJX
medium_airport,Manuel Márquez de León International Airport,MX,La Paz,LAP
large_airport,Loreto International Airport,MX,Loreto,LTO
medium_airport,General Servando Canales International Airport,MX,Matamoros,MAM
large_airport,Manuel Crescencio Rejón International Airport,MX,Mérida,MID
small_airport,Mulege Airport,MX,Mulege,MUG
medium_airport,General Rodolfo Sánchez Taboada International Airport,MX,Mexicali,MXL
large_airport,General Francisco J. Mujica International Airport,MX,Morelia,MLM
medium_airport,Minatitlán/Coatzacoalcos International Airport,MX,Cosoleacaque,MTT
medium_airport,Monclova International Airport,MX,Monclova,LOV
large_airport,Mexico City Benito Juárez International Airport,MX,Mexico City,MEX
large_airport,Monterrey International Airport,MX,Monterrey,MTY
large_airport,General Rafael Buelna International Airport,MX,Mazatlàn,MZT
medium_airport,Nogales International Airport,MX,Nogales,NOG
medium_airport,Quetzalcóatl International Airport,MX,Nuevo Laredo,NLD
large_airport,Xoxocotlán International Airport,MX,Oaxaca,OAX
medium_airport,El Tajín National Airport,MX,Poza Rica,PAZ
large_airport,Hermanos Serdán International Airport,MX,Puebla,PBC
small_airport,Mar de Cortés International Airport,MX,Puerto Peñasco,PPE
medium_airport,Piedras Negras International Airport,MX,Piedras Negras,PDS
small_airport,Punta Colorada Airport,MX,La Ribera,PCO
medium_airport,Uruapan - Licenciado y General Ignacio Lopez Rayon International Airport,MX,Uruapan,UPN
small_airport,Palenque International Airport,MX,Palenque,PQM
large_airport,Puerto Vallarta International Airport,MX,Puerto Vallarta,PVR
medium_airport,Puerto Escondido International Airport,MX,Puerto Escondido,PXM
large_airport,Querétaro Intercontinental Airport,MX,Querétaro,QRO
medium_airport,General Lucio Blanco International Airport,MX,Reynosa,REX
large_airport,Los Cabos International Airport,MX,San José del Cabo,SJD
small_airport,San Felipe International Airport,MX,Mexicali,SFH
medium_airport,Cabo San Lucas International Airport,MX,Cabo San Lucas,CSW
large_airport,Felipe Ángeles International Airport,MX,Mexico City,NLU
medium_airport,Ponciano Arriaga International Airport,MX,San Luis Potosí,SLP
small_airport,Estación Aeronaval de Salina Cruz,MX,Salina Cruz,SCX
medium_airport,Francisco Sarabia Tinoco International Airport,MX,Torreón,TRC
medium_airport,Angel Albino Corzo International Airport,MX,Tuxtla Gutiérrez,TGZ
large_airport,General Abelardo L. Rodriguez International Airport,MX,Tijuana,TIJ
large_airport,Felipe Carrillo Puerto International Airport Tulum,MX,Tulum,TQO
